cohort,schoolid,schoolname,bar_ftlt,bar_ftst,bar_ptlt,bar_ptst,bar_emp,jda_ftlt,jda_ftst,jda_ptlt,jda_ptst,jda_emp,prof_ftlt,prof_ftst,prof_ptlt,prof_ptst,prof_emp,nprof_ftlt,nprof_ftst,nprof_ptlt,nprof_ptst,nprof_emp,undet_ftlt,undet_ftst,undet_ptlt,undet_ptst,undet_emp,lawfund_emp,gradsch_ft,emp_def,unemp_ns,unemp_seek,emp_stat_unk,total_grads,lt_emp,solo_ftlt,solo_ftst,solo_ptlt,solo_ptst,solo_emp,sz_1_10_ftlt,sz_1_10_ftst,sz_1_10_ptlt,sz_1_10_ptst,sz_1_10_emp,sz_11_25_ftlt,sz_11_25_ftst,sz_11_25_ptlt,sz_11_25_ptst,sz_11_25_emp,sz_26_50_ftlt,sz_26_50_ftst,sz_26_50_ptlt,sz_26_50_ptst,sz_26_50_emp,sz_51_100_ftlt,sz_51_100_ftst,sz_51_100_ptlt,sz_51_100_ptst,sz_51_100_emp,sz_101_250_ftlt,sz_101_250_ftst,sz_101_250_ptlt,sz_101_250_ptst,sz_101_250_emp,sz_251_500_ftlt,sz_251_500_ftst,sz_251_500_ptlt,sz_251_500_ptst,sz_251_500_emp,sz_501up_ftlt,sz_501up_ftst,sz_501up_ptlt,sz_501up_ptst,sz_501up_emp,sz_unk_ftlt,sz_unk_ftst,sz_unk_ptlt,sz_unk_ptst,sz_unk_emp,bsind_ftlt,bsind_ftst,bsind_ptlt,bsind_ptst,bsind_emp,gov_ftlt,gov_ftst,gov_ptlt,gov_ptst,gov_emp,pub_ftlt,pub_ftst,pub_ptlt,pub_ptst,pub_emp,fedclk_ftlt,fedclk_ftst,fedclk_ptlt,fedclk_ptst,fedclk_emp,locclk_ftlt,locclk_ftst,locclk_ptlt,locclk_ptst,locclk_emp,othclk_ftlt,acad_ftlt,acad_ftst,acad_ptlt,acad_ptst,acad_emp,unk_ftlt,unk_ftst,unk_ptlt,unk_ptst,unk_emp,total_ftlt,total_ftst,total_ptlt,total_ptst,total_emp_type,fundbar_ftlt,fundbar_ftst,fundbar_ptlt,fundbar_ptst,fundbar_emp,fundjda_ftlt,fundjda_ftst,fundjda_ptlt,fundjda_ptst,fundjda_emp,fundprof_ftlt,fundprof_ftst,fundprof_ptlt,fundprof_ptst,fundprof_emp,fundnprof_ftlt,fundnprof_ftst,fundnprof_ptlt,fundnprof_ptst,fundnprof_emp,funded_emp,state_emp1,state_emp1_num,state_emp2,state_emp2_num,state_emp3,state_emp3_num,foreign_emp_num
2023,201,CHARLESTON SCHOOL OF LAW,119.0,1.0,4.0,0.0,124.0,7,0,1,1,9,3,0,1,0,4,1.0,2.0,0.0,1.0,4.0,0,0,0,0,0,0,2,1,5,19,0,168,136,0,0,0,0,0,40,1,2,1,44,12,0,1,0,13,8,0,0,0,8,11,0,1,0,12,2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,7,2,2,1,12,20,0,0,0,20,11,0,0,0,11,0,0,0,0,0,14.0,0.0,0.0,0.0,14.0,,1,0,0,0,1,0,0,0,0,0,130,3,6,2,141,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,SOUTH CAROLINA,85.0,NORTH CAROLINA,10.0,GEORGIA,7.0,1.0
2023,50,"CHICAGO, THE UNIVERSITY OF",200.0,0.0,0.0,0.0,200.0,6,1,0,0,7,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,2,0,213,207,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2,3,0,0,0,3,8,0,0,0,8,119,0,0,0,119,0,0,0,0,0,6,1,0,0,7,1,0,0,0,1,11,0,0,0,11,54,0,0,0,54,3.0,0.0,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,210,1,0,0,211,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,ILLINOIS,56.0,NEW YORK,56.0,CALIFORNIA,28.0,1.0
2023,45,"CHICAGO-KENT, ILLINOIS INSTITUTE OF TECHNOLOGY",160.0,2.0,1.0,0.0,163.0,22,0,4,0,26,1,0,1,0,2,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1,1,0,3,16,0,214,191,0,0,0,0,0,32,1,1,0,34,11,0,1,0,12,21,0,0,0,21,8,0,0,0,8,6,0,0,0,6,4,0,0,0,4,32,0,0,0,32,0,0,0,0,0,22,0,3,0,25,26,0,0,0,26,15,0,2,0,17,2,0,0,0,2,5.0,1.0,0.0,0.0,6.0,,1,0,0,0,1,0,0,0,0,0,185,2,7,0,194,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,ILLINOIS,165.0,FLORIDA,3.0,NEW YORK,3.0,2.0
2023,115,"CINCINNATI, UNIVERSITY OF",101.0,0.0,0.0,0.0,101.0,10,0,2,0,12,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,0,0,8,2,127,114,0,0,0,0,0,20,0,2,0,22,9,0,0,0,9,5,0,0,0,5,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,12,0,0,0,12,0,0,0,0,0,7,0,0,0,7,17,0,0,0,17,24,0,0,0,24,1,0,0,0,1,7.0,0.0,0.0,0.0,7.0,,0,0,0,0,0,0,0,0,0,0,112,0,2,0,114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OHIO,78.0,KENTUCKY,18.0,DISTRICT OF COLUMBIA,2.0,1.0
2023,176,"CITY UNIVERSITY OF NEW YORK, UNIVERSITY OF",128.0,0.0,0.0,2.0,130.0,13,5,3,1,22,7,0,1,1,9,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,3,0,37,3,206,152,0,0,0,0,0,10,0,0,1,11,2,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,5,3,2,2,12,23,0,2,1,26,86,1,0,1,88,0,0,0,0,0,15.0,0.0,0.0,0.0,15.0,,2,0,0,0,2,0,0,0,0,0,149,5,4,5,163,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,NEW YORK,132.0,NEW JERSEY,12.0,CALIFORNIA,5.0,0.0
2023,116,CLEVELAND STATE UNIVERSITY,85.0,0.0,2.0,0.0,87.0,13,0,0,3,16,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,13,0,119,101,2,0,1,0,3,21,0,0,1,22,11,0,0,0,11,7,0,0,0,7,7,0,0,0,7,10,0,0,0,10,3,0,0,0,3,8,0,0,0,8,0,0,0,0,0,10,1,1,1,13,13,0,1,0,14,6,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,1,98,1,3,3,105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,OHIO,92.0,DISTRICT OF COLUMBIA,4.0,CALIFORNIA,2.0,0.0
2023,22,"COLORADO, UNIVERSITY OF",142.0,0.0,1.0,0.0,143.0,10,0,0,1,11,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,6,1,1,1,6,0,171,155,0,0,0,0,0,16,0,1,1,18,16,0,0,0,16,4,0,0,0,4,6,0,0,0,6,10,0,0,0,10,5,0,0,0,5,18,0,0,0,18,0,0,0,0,0,13,0,0,0,13,23,0,0,0,23,25,0,0,0,25,3,0,0,0,3,16.0,0.0,0.0,4.0,20.0,,1,0,0,0,1,0,0,0,0,0,156,0,1,5,162,2.0,0.0,0.0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,COLORADO,130.0,DISTRICT OF COLUMBIA,5.0,CALIFORNIA,4.0,0.0
2023,101,COLUMBIA UNIVERSITY,406.0,3.0,0.0,0.0,409.0,3,0,0,0,3,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,1,2,7,0,427,410,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,4,2,1,0,0,3,7,0,0,0,7,44,0,0,0,44,279,0,0,0,279,0,0,0,0,0,3,0,0,0,3,15,0,0,0,15,29,1,0,0,30,22,0,0,0,22,5.0,1.0,0.0,0.0,6.0,,2,0,0,0,2,0,0,0,0,0,414,3,0,0,417,4.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,NEW YORK,300.0,DISTRICT OF COLUMBIA,36.0,CALIFORNIA,31.0,8.0
2023,24,"CONNECTICUT, UNIVERSITY OF",124.0,0.0,0.0,1.0,125.0,18,0,1,0,19,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0,1,6,0,157,145,0,0,0,0,0,18,0,1,0,19,8,0,0,0,8,4,0,0,0,4,16,0,0,0,16,11,0,0,0,11,2,0,0,0,2,13,0,0,0,13,0,0,0,0,0,23,0,0,0,23,12,0,0,0,12,9,0,0,0,9,3,0,0,0,3,25.0,0.0,0.0,0.0,25.0,,0,0,0,0,0,0,0,0,1,1,144,0,1,1,146,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,CONNECTICUT,97.0,NEW YORK,16.0,MASSACHUSETTS,8.0,1.0
2023,223,COOLEY LAW SCHOOL,96.0,0.0,7.0,1.0,104.0,19,0,8,0,27,17,0,1,0,18,5.0,0.0,2.0,1.0,8.0,0,0,0,0,0,1,1,1,2,20,5,187,155,4,0,3,0,7,35,0,7,0,42,9,0,0,0,9,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,2,0,1,0,3,3,0,0,0,3,0,0,0,0,0,28,0,3,1,32,31,0,1,0,32,12,0,3,0,15,0,0,0,1,1,2.0,0.0,0.0,0.0,2.0,,1,0,1,0,2,0,0,0,0,0,137,0,19,2,158,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,MICHIGAN,63.0,FLORIDA,60.0,CALIFORNIA,4.0,3.0
2023,99,CORNELL UNIVERSITY,158.0,0.0,0.0,0.0,158.0,2,0,0,0,2,2,0,0,0,2,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,6,2,0,0,1,2,174,162,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,10,0,0,0,10,110,0,0,0,110,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,19,1,0,0,20,9,0,0,0,9,1.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,168,1,0,0,169,6.0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,NEW YORK,111.0,TEXAS,10.0,CALIFORNIA,8.0,3.0
2023,91,CREIGHTON UNIVERSITY,84.0,0.0,0.0,1.0,85.0,9,0,5,3,17,2,0,0,0,2,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,1,0,15,0,122,100,2,0,0,0,2,20,0,1,1,22,6,0,0,0,6,6,0,0,0,6,4,0,0,0,4,3,0,0,0,3,1,0,0,0,1,3,0,0,1,4,0,0,0,0,0,7,0,0,2,9,19,0,4,1,24,15,0,0,0,15,1,0,0,0,1,6.0,0.0,0.0,0.0,6.0,,2,0,0,0,2,0,0,0,0,0,95,0,5,5,105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NEBRASKA,49.0,IOWA,11.0,COLORADO,6.0,0.0
2023,121,"DAYTON, UNIVERSITY OF",97.0,0.0,0.0,0.0,97.0,5,0,0,0,5,2,0,1,1,4,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,5,1,114,105,2,0,0,0,2,32,0,0,0,32,9,0,0,0,9,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,8,0,0,2,10,29,0,0,0,29,3,0,0,0,3,1,0,0,0,1,5.0,0.0,0.0,0.0,5.0,,1,0,1,1,3,0,0,0,0,0,104,0,1,3,108,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,OHIO,50.0,INDIANA,15.0,ILLINOIS,8.0,0.0
2023,23,"DENVER, UNIVERSITY OF",207.0,0.0,4.0,0.0,211.0,19,0,1,1,21,1,0,0,0,1,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,3,1,19,1,261,234,0,0,0,0,0,45,0,3,0,48,20,0,0,0,20,13,0,0,0,13,6,0,0,0,6,8,0,0,0,8,10,0,0,0,10,12,0,1,0,13,0,0,0,0,0,19,0,0,1,20,32,0,0,0,32,34,0,1,0,35,3,0,0,0,3,28.0,0.0,0.0,0.0,28.0,,0,0,0,0,0,0,0,0,0,0,230,0,5,1,236,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,COLORADO,190.0,DISTRICT OF COLUMBIA,5.0,NEW MEXICO,5.0,0.0
2023,46,DEPAUL UNIVERSITY,108.0,1.0,1.0,0.0,110.0,11,0,4,0,15,5,0,0,0,5,2.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,0,4,0,11,5,153,132,0,0,0,0,0,16,0,2,0,18,16,0,0,0,16,10,0,0,0,10,10,0,0,0,10,5,0,0,0,5,6,0,0,0,6,18,0,0,0,18,0,0,0,0,0,13,0,2,0,15,7,0,1,0,8,17,1,1,0,19,0,0,0,0,0,7.0,0.0,0.0,0.0,7.0,,1,0,0,0,1,0,0,0,0,0,126,1,6,0,133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,ILLINOIS,113.0,CALIFORNIA,3.0,OHIO,2.0,1.0
2023,78,"DETROIT MERCY, UNIVERSITY OF",153.0,0.0,1.0,0.0,154.0,9,1,1,2,13,3,0,1,1,5,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,2,3,8,2,188,168,1,0,0,0,1,42,0,0,0,42,19,1,0,0,20,14,0,0,0,14,20,0,0,0,20,9,0,0,0,9,15,0,0,0,15,13,0,0,0,13,0,0,0,1,1,7,0,1,1,9,10,0,0,0,10,9,0,2,1,12,1,0,0,0,1,4.0,0.0,0.0,0.0,4.0,,0,0,0,0,0,1,0,0,1,2,165,1,3,4,173,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,MICHIGAN,101.0,VIRGINIA,2.0,FLORIDA,1.0,68.0
2023,180,"DISTRICT OF COLUMBIA, UNIVERSITY OF",22.0,2.0,0.0,0.0,24.0,7,1,1,0,9,4,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,1,1,3,48,35,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,0,7,9,0,0,1,10,11,0,0,0,11,0,0,0,0,0,8.0,2.0,0.0,0.0,10.0,,1,0,0,0,1,0,0,0,0,0,37,3,2,1,43,4.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,DISTRICT OF COLUMBIA,21.0,MARYLAND,9.0,VIRGINIA,7.0,0.0
2023,55,DRAKE UNIVERSITY,82.0,1.0,0.0,1.0,84.0,10,0,0,0,10,0,1,1,0,2,1.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,1,5,0,104,94,0,0,0,0,0,26,0,0,1,27,15,0,0,0,15,9,0,0,0,9,6,0,0,0,6,2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,7,12,0,0,0,12,9,0,0,0,9,1,0,0,0,1,5.0,1.0,0.0,0.0,6.0,,2,0,0,0,2,0,0,0,0,0,93,2,1,2,98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,IOWA,79.0,ILLINOIS,4.0,MINNESOTA,3.0,0.0
2023,207,DREXEL UNIVERSITY,130.0,0.0,0.0,0.0,130.0,8,1,1,0,10,0,0,0,0,0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,2,0,1,6,1,152,141,1,0,0,0,1,21,0,0,0,21,8,0,0,0,8,7,0,0,0,7,6,0,0,0,6,13,0,0,0,13,3,0,0,0,3,7,0,0,0,7,0,0,0,0,0,6,0,2,0,8,10,1,0,0,11,14,0,0,0,14,1,0,0,0,1,42.0,0.0,0.0,0.0,42.0,,0,0,0,0,0,0,0,0,0,0,139,1,2,0,142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,PENNSYLVANIA,76.0,NEW JERSEY,31.0,DELAWARE,12.0,0.0
2023,109,DUKE UNIVERSITY,226.0,0.0,0.0,0.0,226.0,2,0,1,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,1,1,1,2,0,238,229,0,0,0,0,0,3,0,0,0,3,2,0,0,0,2,4,0,0,0,4,5,0,0,0,5,6,0,0,0,6,13,0,0,0,13,140,0,0,0,140,0,0,0,0,0,3,0,1,0,4,6,0,0,0,6,14,0,0,0,14,26,0,0,0,26,9.0,0.0,0.0,0.0,9.0,,1,0,0,0,1,0,0,0,0,0,232,0,1,0,233,4.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,NEW YORK,81.0,DISTRICT OF COLUMBIA,33.0,CALIFORNIA,25.0,3.0
2023,131,DUQUESNE UNIVERSITY,110.0,0.0,0.0,0.0,110.0,12,0,1,0,13,3,0,0,0,3,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,3,1,1,4,0,137,127,1,0,0,0,1,33,0,1,0,34,13,0,0,0,13,5,0,0,0,5,4,0,0,0,4,7,0,0,0,7,2,0,0,0,2,11,0,0,0,11,0,0,0,0,0,12,0,1,0,13,14,0,0,0,14,8,0,0,0,8,4,0,0,0,4,9.0,0.0,0.0,0.0,9.0,,3,0,0,0,3,0,0,0,0,0,126,0,2,0,128,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,PENNSYLVANIA,114.0,NEW YORK,4.0,FLORIDA,2.0,0.0
2023,205,ELON UNIVERSITY,82.0,0.0,1.0,0.0,83.0,19,0,2,0,21,2,0,1,0,3,0.0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,2,15,0,127,110,0,0,0,0,0,35,0,2,0,37,13,0,0,0,13,8,0,0,0,8,6,0,0,0,6,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,10,0,3,0,13,18,0,0,0,18,5,0,1,0,6,1,0,0,0,1,4.0,0.0,0.0,0.0,4.0,,0,0,1,0,1,0,0,0,0,0,103,0,7,0,110,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,NORTH CAROLINA,68.0,VIRGINIA,11.0,SOUTH CAROLINA,6.0,0.0
2023,39,EMORY UNIVERSITY,228.0,1.0,0.0,0.0,229.0,14,0,0,0,14,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0,0,0,2,2,2,3,1,1,3,0,257,244,0,0,0,0,0,14,0,0,0,14,13,0,0,0,13,6,0,0,0,6,9,0,0,0,9,10,0,0,0,10,26,0,0,0,26,85,0,0,0,85,0,0,0,0,0,18,1,0,0,19,19,0,0,0,19,17,1,0,0,18,15,0,0,0,15,12.0,0.0,0.0,0.0,12.0,,1,0,0,0,1,0,0,0,2,2,245,2,0,2,249,1.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,GEORGIA,111.0,NEW YORK,36.0,CALIFORNIA,15.0,1.0
2023,200,FAULKNER UNIVERSITY,23.0,1.0,0.0,0.0,24.0,6,0,1,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,0,36,30,1,0,0,0,1,9,0,0,0,9,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,7,4,0,0,0,4,0,0,0,0,0,2.0,1.0,0.0,0.0,3.0,,0,0,1,0,1,0,0,0,0,0,29,1,1,0,31,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,ALABAMA,20.0,FLORIDA,4.0,GEORGIA,3.0,0.0
2023,34,"FLORIDA, UNIVERSITY OF",195.0,0.0,0.0,0.0,195.0,12,0,0,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,2,2,5,1,221,207,0,0,0,0,0,22,0,0,0,22,14,0,0,0,14,7,0,0,0,7,4,0,0,0,4,18,0,0,0,18,25,0,0,0,25,54,0,0,0,54,0,0,0,0,0,13,0,0,0,13,21,0,0,0,21,18,0,0,0,18,8,0,0,0,8,2.0,0.0,0.0,0.0,2.0,,1,0,0,0,1,0,0,0,0,0,207,0,0,0,207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,FLORIDA,155.0,DISTRICT OF COLUMBIA,10.0,GEORGIA,10.0,1.0
2023,195,FLORIDA A&M UNIVERSITY,60.0,1.0,2.0,1.0,64.0,14,2,2,0,18,5,1,2,0,8,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,2,1,0,10,8,112,85,0,0,0,0,0,14,0,2,1,17,1,0,0,0,1,1,0,0,0,1,6,0,0,0,6,0,0,0,0,0,2,0,0,0,2,5,0,1,0,6,0,0,0,0,0,12,2,2,1,17,25,0,0,0,25,11,1,0,0,12,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,,1,1,1,0,3,0,0,0,0,0,79,4,6,2,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,FLORIDA,69.0,NEW YORK,6.0,GEORGIA,4.0,0.0
2023,196,FLORIDA INTERNATIONAL UNIVERSITY,122.0,0.0,1.0,0.0,123.0,8,1,0,3,12,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,1,10,0,152,134,1,0,0,0,1,30,0,0,0,30,21,0,0,0,21,7,1,0,1,9,3,0,0,0,3,10,0,0,1,11,4,0,0,0,4,15,0,0,0,15,0,0,0,0,0,4,0,1,1,6,27,0,0,0,27,10,0,0,0,10,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,,1,0,0,0,1,0,0,0,0,0,136,1,1,3,141,1.0,0.0,0.0,0.0,1.0,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,FLORIDA,135.0,GEORGIA,3.0,MASSACHUSETTS,1.0,0.0
2023,36,FLORIDA STATE UNIVERSITY,166.0,0.0,0.0,0.0,166.0,9,0,0,0,9,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,8,0,2,1,1,188,176,0,0,0,0,0,18,0,0,0,18,15,0,0,0,15,11,0,0,0,11,9,0,0,0,9,12,0,0,0,12,15,0,0,0,15,21,0,0,0,21,0,0,0,0,0,6,0,1,0,7,37,0,0,0,37,15,0,0,0,15,4,0,0,0,4,10.0,0.0,0.0,0.0,10.0,,2,0,0,0,2,0,0,0,0,0,175,0,1,0,176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,FLORIDA,144.0,GEORGIA,7.0,TEXAS,5.0,0.0
2023,102,FORDHAM UNIVERSITY,363.0,0.0,2.0,0.0,365.0,20,1,1,2,24,1,0,0,1,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,2,2,14,1,412,388,0,0,0,0,0,18,1,2,1,22,10,0,0,0,10,12,0,0,0,12,11,0,0,0,11,22,0,0,0,22,33,0,0,0,33,178,0,0,0,178,0,0,0,0,0,28,0,0,1,29,27,0,0,0,27,25,0,0,1,26,11,0,0,0,11,10.0,0.0,0.0,0.0,10.0,,1,0,1,0,2,0,0,0,0,0,386,1,3,3,393,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,NEW YORK,343.0,NEW JERSEY,14.0,CALIFORNIA,6.0,0.0
2023,171,GEORGE MASON UNIVERSITY,135.0,0.0,0.0,0.0,135.0,18,0,2,0,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,3,0,1,0,0,163,155,2,0,1,0,3,17,0,0,0,17,7,0,0,0,7,7,0,0,0,7,3,0,0,0,3,2,0,0,0,2,5,0,0,0,5,14,0,0,0,14,1,0,0,0,1,18,0,1,0,19,33,0,0,0,33,12,0,0,0,12,15,0,0,0,15,20.0,0.0,0.0,0.0,20.0,,1,0,0,0,1,0,0,0,0,0,157,0,2,0,159,1.0,0.0,0.0,0.0,1.0,3,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,VIRGINIA,59.0,DISTRICT OF COLUMBIA,51.0,FLORIDA,5.0,1.0
2023,31,"GEORGE WASHINGTON UNIVERSITY, THE",494.0,0.0,1.0,0.0,495.0,22,0,0,0,22,4,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,18,0,2,4,2,550,521,0,0,0,0,0,40,0,1,0,41,26,0,0,0,26,15,0,0,0,15,19,0,0,0,19,27,0,0,0,27,26,0,0,0,26,168,0,0,0,168,0,0,0,0,0,22,0,0,0,22,88,0,0,0,88,23,0,0,0,23,23,0,0,0,23,37.0,0.0,0.0,0.0,37.0,,9,0,0,0,9,0,0,0,0,0,523,0,1,0,524,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,DISTRICT OF COLUMBIA,266.0,NEW YORK,72.0,VIRGINIA,55.0,4.0
2023,30,GEORGETOWN UNIVERSITY,613.0,1.0,1.0,1.0,616.0,22,1,0,2,25,4,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,3,2,0,8,0,685,640,0,0,0,0,0,3,0,1,0,4,6,0,0,0,6,3,0,0,0,3,10,0,0,0,10,14,0,0,0,14,36,0,0,0,36,381,0,0,0,381,0,0,0,0,0,11,0,0,1,12,58,0,0,0,58,63,2,1,7,73,29,1,0,1,31,23.0,1.0,0.0,0.0,24.0,1.0,18,1,0,0,19,0,0,0,0,0,655,6,2,9,672,6.0,4.0,0.0,1.0,11.0,10,0,1,4,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,26,DISTRICT OF COLUMBIA,262.0,NEW YORK,205.0,CALIFORNIA,42.0,13.0
