SchoolName,SchoolYear,School List,FT Male,NONFT Male,Total Male,FT Female,NonFT Female,Total Female,FT Other,NonFT Other,Total Other,FT People of Color,NonFT People of Color,Total People of Color,Total FT,Total NonFT,Total,FullTimeLibrarians,PartTimeLibrarians,TotalLibrarians,FTMale,FTFemale,FTAGI,FTPNR,FTPOC,FTTotal,NONFTMale,NONFTFemale,NONFTAGI,NONFTPNR,NONFTPOC,NONFTTotal,MaleTotal,FemaleTotal,AGITotal,PNRTotal,POCTotal,TotalFaculties,FTLibrarians,PTLibrarians
Arizona State University,2025,,,,,,,,,,,,,,,,,,,14,41.0,30.0,0.0,0.0,14.0,71.0,105.0,47.0,0.0,0.0,18.0,152.0,146.0,77.0,0.0,0.0,32.0,223.0,12.0,2.0
"Arizona, The University of",2025,,,,,,,,,,,,,,,,,,,6,32.0,36.0,0.0,1.0,26.0,69.0,51.0,34.0,0.0,0.0,19.0,85.0,83.0,70.0,0.0,1.0,45.0,154.0,6.0,0.0
"Arkansas at Little Rock, University of",2025,,,,,,,,,,,,,,,,,,,4,13.0,20.0,0.0,0.0,5.0,33.0,35.0,25.0,0.0,0.0,10.0,60.0,48.0,45.0,0.0,0.0,15.0,93.0,4.0,0.0
"Arkansas, University of",2025,,,,,,,,,,,,,,,,,,,6,15.0,19.0,0.0,0.0,5.0,34.0,26.0,16.0,0.0,0.0,5.0,42.0,41.0,35.0,0.0,0.0,10.0,76.0,6.0,0.0
Atlanta's John Marshall Law School,2025,,,,,,,,,,,,,,,,,,,3,11.0,14.0,0.0,0.0,4.0,25.0,4.0,5.0,0.0,0.0,3.0,9.0,15.0,19.0,0.0,0.0,7.0,34.0,2.0,1.0
Ave Maria School of Law,2025,,,,,,,,,,,,,,,,,,,5,15.0,13.0,0.0,0.0,2.0,28.0,12.0,3.0,0.0,0.0,0.0,15.0,27.0,16.0,0.0,0.0,2.0,43.0,4.0,1.0
"Baltimore, University of",2025,,,,,,,,,,,,,,,,,,,6,28.0,31.0,0.0,0.0,10.0,59.0,54.0,44.0,0.0,10.0,8.0,108.0,82.0,75.0,0.0,10.0,18.0,167.0,6.0,0.0
Barry University,2025,,,,,,,,,,,,,,,,,,,7,13.0,19.0,0.0,0.0,8.0,32.0,21.0,16.0,0.0,0.0,10.0,37.0,34.0,35.0,0.0,0.0,18.0,69.0,7.0,0.0
Baylor University,2025,,,,,,,,,,,,,,,,,,,4,23.0,18.0,0.0,0.0,6.0,41.0,76.0,49.0,0.0,0.0,26.0,125.0,99.0,67.0,0.0,0.0,32.0,166.0,4.0,0.0
Belmont University,2025,,,,,,,,,,,,,,,,,,,3,11.0,12.0,0.0,0.0,4.0,23.0,22.0,9.0,0.0,1.0,6.0,32.0,33.0,21.0,0.0,1.0,10.0,55.0,3.0,0.0
Boston College,2025,,,,,,,,,,,,,,,,,,,12,44.0,38.0,0.0,0.0,23.0,82.0,75.0,50.0,0.0,0.0,14.0,125.0,119.0,88.0,0.0,0.0,37.0,207.0,12.0,0.0
Boston University,2025,,,,,,,,,,,,,,,,,,,15,42.0,51.0,0.0,0.0,25.0,93.0,76.0,51.0,0.0,1.0,9.0,128.0,118.0,102.0,0.0,1.0,34.0,221.0,15.0,0.0
Brigham Young University,2025,,,,,,,,,,,,,,,,,,,10,25.0,22.0,0.0,0.0,5.0,47.0,64.0,28.0,0.0,0.0,4.0,92.0,89.0,50.0,0.0,0.0,9.0,139.0,10.0,0.0
Brooklyn Law School,2025,,,,,,,,,,,,,,,,,,,10,27.0,43.0,0.0,1.0,18.0,71.0,103.0,45.0,0.0,11.0,20.0,159.0,130.0,88.0,0.0,12.0,38.0,231.0,9.0,1.0
"Buffalo, University at",2025,,,,,,,,,,,,,,,,,,,12,34.0,31.0,0.0,0.0,14.0,65.0,34.0,28.0,0.0,0.0,4.0,62.0,68.0,59.0,0.0,0.0,18.0,127.0,11.0,1.0
California Western School of Law,2025,,,,,,,,,,,,,,,,,,,6,16.0,21.0,0.0,0.0,7.0,37.0,30.0,30.0,0.0,0.0,13.0,60.0,46.0,51.0,0.0,0.0,20.0,97.0,6.0,0.0
"California-Berkeley, University of",2025,,,,,,,,,,,,,,,,,,,12,56.0,53.0,0.0,0.0,26.0,109.0,110.0,81.0,0.0,0.0,42.0,191.0,166.0,134.0,0.0,0.0,68.0,302.0,10.0,2.0
"California-Davis, University of",2025,,,,,,,,,,,,,,,,,,,6,24.0,25.0,0.0,0.0,22.0,49.0,34.0,32.0,0.0,6.0,20.0,72.0,58.0,57.0,0.0,6.0,42.0,121.0,6.0,0.0
"California-Irvine, University of",2025,,,,,,,,,,,,,,,,,,,11,22.0,25.0,1.0,6.0,17.0,54.0,29.0,39.0,1.0,14.0,24.0,83.0,51.0,64.0,2.0,20.0,41.0,137.0,10.0,1.0
"California-Los Angeles, University of",2025,,,,,,,,,,,,,,,,,,,21,72.0,68.0,0.0,2.0,41.0,142.0,64.0,29.0,0.0,2.0,28.0,95.0,136.0,97.0,0.0,4.0,69.0,237.0,21.0,0.0
"California-San Francisco, University of",2025,,,,,,,,,,,,,,,,,,,12,33.0,40.0,0.0,1.0,17.0,74.0,105.0,88.0,0.0,12.0,48.0,205.0,138.0,128.0,0.0,13.0,65.0,279.0,10.0,2.0
Campbell University,2025,,,,,,,,,,,,,,,,,,,5,17.0,15.0,0.0,0.0,1.0,32.0,43.0,42.0,0.0,0.0,17.0,85.0,60.0,57.0,0.0,0.0,18.0,117.0,5.0,0.0
Capital University Law School,2025,,,,,,,,,,,,,,,,,,,4,11.0,14.0,0.0,0.0,3.0,25.0,35.0,18.0,0.0,0.0,5.0,53.0,46.0,32.0,0.0,0.0,8.0,78.0,4.0,0.0
"Cardozo, Yeshiva University",2025,,,,,,,,,,,,,,,,,,,7,36.0,31.0,0.0,0.0,14.0,67.0,96.0,105.0,0.0,2.0,31.0,203.0,132.0,136.0,0.0,2.0,45.0,270.0,7.0,0.0
Case Western Reserve University,2025,,,,,,,,,,,,,,,,,,,8,27.0,17.0,0.0,0.0,6.0,44.0,42.0,26.0,0.0,0.0,6.0,68.0,69.0,43.0,0.0,0.0,12.0,112.0,8.0,0.0
"Catholic University of America, The",2025,,,,,,,,,,,,,,,,,,,9,18.0,17.0,0.0,0.0,5.0,35.0,45.0,23.0,0.0,0.0,6.0,68.0,63.0,40.0,0.0,0.0,11.0,103.0,8.0,1.0
Chapman University,2025,,,,,,,,,,,,,,,,,,,6,25.0,12.0,0.0,0.0,6.0,37.0,27.0,21.0,0.0,0.0,8.0,48.0,52.0,33.0,0.0,0.0,14.0,85.0,6.0,0.0
Charleston School of Law,2025,,,,,,,,,,,,,,,,,,,3,10.0,19.0,0.0,0.0,3.0,29.0,26.0,17.0,0.0,3.0,7.0,46.0,36.0,36.0,0.0,3.0,10.0,75.0,3.0,0.0
"Chicago, The University of",2025,,,,,,,,,,,,,,,,,,,10,55.0,31.0,0.0,0.0,14.0,86.0,88.0,35.0,0.0,0.0,14.0,123.0,143.0,66.0,0.0,0.0,28.0,209.0,10.0,0.0
"Chicago-Kent, Illinois Institute of Technology",2025,,,,,,,,,,,,,,,,,,,5,28.0,24.0,0.0,0.0,10.0,52.0,77.0,29.0,0.0,0.0,15.0,106.0,105.0,53.0,0.0,0.0,25.0,158.0,5.0,0.0
"Cincinnati, University of",2025,,,,,,,,,,,,,,,,,,,7,28.0,29.0,0.0,0.0,7.0,57.0,45.0,28.0,0.0,0.0,8.0,73.0,73.0,57.0,0.0,0.0,15.0,130.0,7.0,0.0
"City University of New York, University of",2025,,,,,,,,,,,,,,,,,,,7,21.0,44.0,1.0,0.0,37.0,66.0,10.0,19.0,0.0,0.0,14.0,29.0,31.0,63.0,1.0,0.0,51.0,96.0,7.0,0.0
Cleveland State University,2025,,,,,,,,,,,,,,,,,,,6,16.0,15.0,0.0,0.0,7.0,31.0,35.0,29.0,0.0,0.0,10.0,64.0,51.0,44.0,0.0,0.0,17.0,95.0,6.0,0.0
"Colorado, University of",2025,,,,,,,,,,,,,,,,,,,9,32.0,37.0,0.0,0.0,12.0,69.0,36.0,11.0,0.0,1.0,7.0,48.0,68.0,48.0,0.0,1.0,19.0,117.0,9.0,0.0
Columbia University,2025,,,,,,,,,,,,,,,,,,,19,70.0,47.0,3.0,0.0,27.0,120.0,216.0,145.0,1.0,0.0,78.0,362.0,286.0,192.0,4.0,0.0,105.0,482.0,19.0,0.0
"Connecticut, University of",2025,,,,,,,,,,,,,,,,,,,11,24.0,27.0,0.0,0.0,12.0,51.0,71.0,42.0,0.0,0.0,22.0,113.0,95.0,69.0,0.0,0.0,34.0,164.0,11.0,0.0
Cooley Law School,2025,,,,,,,,,,,,,,,,,,,8,12.0,14.0,0.0,0.0,9.0,26.0,31.0,21.0,0.0,0.0,13.0,52.0,43.0,35.0,0.0,0.0,22.0,78.0,6.0,2.0
Cornell University,2025,,,,,,,,,,,,,,,,,,,11,43.0,33.0,0.0,0.0,18.0,76.0,71.0,44.0,0.0,0.0,17.0,115.0,114.0,77.0,0.0,0.0,35.0,191.0,9.0,2.0
Creighton University,2025,,,,,,,,,,,,,,,,,,,4,16.0,12.0,0.0,0.0,3.0,28.0,25.0,16.0,0.0,0.0,5.0,41.0,41.0,28.0,0.0,0.0,8.0,69.0,4.0,0.0
"Dayton, University of",2025,,,,,,,,,,,,,,,,,,,3,12.0,13.0,0.0,0.0,5.0,25.0,19.0,15.0,0.0,0.0,9.0,34.0,31.0,28.0,0.0,0.0,14.0,61.0,3.0,0.0
"Denver, University of",2025,,,,,,,,,,,,,,,,,,,8,33.0,36.0,0.0,0.0,15.0,69.0,65.0,30.0,0.0,0.0,5.0,95.0,98.0,66.0,0.0,0.0,20.0,164.0,7.0,1.0
DePaul University,2025,,,,,,,,,,,,,,,,,,,6,22.0,12.0,0.0,0.0,7.0,34.0,46.0,45.0,0.0,13.0,20.0,104.0,68.0,57.0,0.0,13.0,27.0,138.0,6.0,0.0
"Detroit Mercy, University of",2025,,,,,,,,,,,,,,,,,,,6,11.0,18.0,0.0,0.0,7.0,29.0,39.0,34.0,0.0,0.0,5.0,73.0,50.0,52.0,0.0,0.0,12.0,102.0,6.0,0.0
"District of Columbia, University of",2025,,,,,,,,,,,,,,,,,,,4,10.0,15.0,0.0,0.0,15.0,25.0,13.0,16.0,0.0,0.0,16.0,29.0,23.0,31.0,0.0,0.0,31.0,54.0,4.0,0.0
Drake University,2025,,,,,,,,,,,,,,,,,,,4,16.0,18.0,0.0,0.0,5.0,34.0,27.0,31.0,0.0,0.0,7.0,58.0,43.0,49.0,0.0,0.0,12.0,92.0,4.0,0.0
Drexel University,2025,,,,,,,,,,,,,,,,,,,5,14.0,23.0,0.0,0.0,10.0,37.0,51.0,58.0,0.0,1.0,18.0,110.0,65.0,81.0,0.0,1.0,28.0,147.0,5.0,0.0
Duke University,2025,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
Duquesne University,2025,,,,,,,,,,,,,,,,,,,5,18.0,20.0,0.0,0.0,3.0,38.0,40.0,29.0,0.0,0.0,8.0,69.0,58.0,49.0,0.0,0.0,11.0,107.0,3.0,2.0
Elon University,2025,,,,,,,,,,,,,,,,,,,5,18.0,20.0,0.0,0.0,7.0,38.0,19.0,17.0,0.0,0.0,10.0,36.0,37.0,37.0,0.0,0.0,17.0,74.0,5.0,0.0
Emory University,2025,,,,,,,,,,,,,,,,,,,10,29.0,32.0,0.0,0.0,14.0,61.0,71.0,62.0,0.0,0.0,26.0,133.0,100.0,94.0,0.0,0.0,40.0,194.0,10.0,0.0
Faulkner University,2025,,,,,,,,,,,,,,,,,,,5,14.0,6.0,0.0,0.0,3.0,20.0,12.0,13.0,0.0,0.0,4.0,25.0,26.0,19.0,0.0,0.0,7.0,45.0,5.0,0.0
Florida A&M University,2025,,,,,,,,,,,,,,,,,,,6,15.0,20.0,0.0,0.0,24.0,35.0,11.0,11.0,0.0,0.0,12.0,22.0,26.0,31.0,0.0,0.0,36.0,57.0,4.0,2.0
Florida International University,2025,,,,,,,,,,,,,,,,,,,7,20.0,18.0,0.0,0.0,18.0,38.0,51.0,22.0,0.0,0.0,28.0,73.0,71.0,40.0,0.0,0.0,46.0,111.0,5.0,2.0
Florida State University,2025,,,,,,,,,,,,,,,,,,,9,34.0,36.0,0.0,0.0,14.0,70.0,50.0,26.0,0.0,0.0,16.0,76.0,84.0,62.0,0.0,0.0,30.0,146.0,9.0,0.0
"Florida, University of",2025,,,,,,,,,,,,,,,,,,,8,43.0,50.0,1.0,0.0,28.0,94.0,76.0,24.0,0.0,0.0,18.0,100.0,119.0,74.0,1.0,0.0,46.0,194.0,8.0,0.0
Fordham University,2025,,,,,,,,,,,,,,,,,,,12,43.0,37.0,0.0,1.0,24.0,81.0,165.0,138.0,0.0,0.0,57.0,303.0,208.0,175.0,0.0,1.0,81.0,384.0,12.0,0.0
George Mason University,2025,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,0.0,0.0,218.0,0.0,218.0,10.0,5.0
"George Washington University, The",2025,,,,,,,,,,,,,,,,,,,16,56.0,64.0,2.0,0.0,28.0,122.0,346.0,181.0,0.0,2.0,126.0,529.0,402.0,245.0,2.0,2.0,154.0,651.0,16.0,0.0
Georgetown University,2025,,,,,,,,,,,,,,,,,,,22,105.0,112.0,0.0,1.0,59.0,218.0,343.0,190.0,1.0,0.0,100.0,534.0,448.0,302.0,1.0,1.0,159.0,752.0,22.0,0.0
Georgia State University,2025,,,,,,,,,,,,,,,,,,,6,29.0,40.0,0.0,0.0,16.0,69.0,47.0,35.0,0.0,0.0,18.0,82.0,76.0,75.0,0.0,0.0,34.0,151.0,6.0,0.0
"Georgia, University of",2025,,,,,,,,,,,,,,,,,,,9,26.0,37.0,0.0,1.0,8.0,64.0,34.0,18.0,0.0,7.0,8.0,59.0,60.0,55.0,0.0,8.0,16.0,123.0,9.0,0.0
Gonzaga University,2025,,,,,,,,,,,,,,,,,,,4,23.0,12.0,0.0,0.0,14.0,35.0,28.0,28.0,0.0,0.0,7.0,56.0,51.0,40.0,0.0,0.0,21.0,91.0,4.0,0.0
Harvard University,2025,,,,,,,,,,,,,,,,,,,33,108.0,95.0,0.0,0.0,51.0,203.0,103.0,59.0,0.0,0.0,43.0,162.0,211.0,154.0,0.0,0.0,94.0,365.0,33.0,0.0
"Hawaii, University of",2025,,,,,,,,,,,,,,,,,,,6,23.0,21.0,0.0,0.0,23.0,44.0,37.0,28.0,0.0,0.0,16.0,65.0,60.0,49.0,0.0,0.0,39.0,110.0,6.0,0.0
Hofstra University,2025,,,,,,,,,,,,,,,,,,,6,25.0,27.0,0.0,0.0,9.0,52.0,67.0,45.0,0.0,0.0,20.0,112.0,92.0,72.0,0.0,0.0,29.0,164.0,6.0,0.0
"Houston, University of",2025,,,,,,,,,,,,,,,,,,,9,34.0,27.0,0.0,0.0,16.0,61.0,122.0,87.0,0.0,0.0,49.0,209.0,156.0,114.0,0.0,0.0,65.0,270.0,8.0,1.0
Howard University,2025,,,,,,,,,,,,,,,,,,,5,18.0,22.0,0.0,0.0,34.0,40.0,32.0,32.0,0.0,0.0,51.0,64.0,50.0,54.0,0.0,0.0,85.0,104.0,5.0,0.0
"Idaho, University of",2025,,,,,,,,,,,,,,,,,,,5,17.0,19.0,0.0,0.0,0.0,36.0,31.0,31.0,0.0,0.0,0.0,62.0,48.0,50.0,0.0,0.0,0.0,98.0,5.0,0.0
"Illinois, University of",2025,,,,,,,,,,,,,,,,,,,5,24.0,29.0,0.0,0.0,12.0,53.0,45.0,26.0,0.0,0.0,15.0,71.0,69.0,55.0,0.0,0.0,27.0,124.0,5.0,0.0
"Illinois-Chicago, University of",2025,,,,,,,,,,,,,,,,,,,5,26.0,26.0,0.0,0.0,20.0,52.0,81.0,74.0,0.0,0.0,41.0,155.0,107.0,100.0,0.0,0.0,61.0,207.0,5.0,0.0
Indiana University-Bloomington,2025,,,,,,,,,,,,,,,,,,,9,43.0,26.0,0.0,0.0,14.0,69.0,33.0,26.0,0.0,0.0,6.0,59.0,76.0,52.0,0.0,0.0,20.0,128.0,9.0,0.0
Indiana University-Indianapolis,2025,,,,,,,,,,,,,,,,,,,6,22.0,24.0,0.0,0.0,7.0,46.0,61.0,57.0,0.0,0.0,24.0,118.0,83.0,81.0,0.0,0.0,31.0,164.0,6.0,0.0
Inter American University of Puerto Rico,2025,,,,,,,,,,,,,,,,,,,7,18.0,13.0,0.0,0.0,30.0,31.0,52.0,21.0,0.0,0.0,71.0,73.0,70.0,34.0,0.0,0.0,101.0,104.0,5.0,2.0
"Iowa, University of",2025,,,,,,,,,,,,,,,,,,,13,19.0,28.0,0.0,0.0,8.0,47.0,32.0,24.0,0.0,0.0,10.0,56.0,51.0,52.0,0.0,0.0,18.0,103.0,13.0,0.0
Jacksonville University,2025,,,,,,,,,,,,,,,,,,,2,6.0,7.0,0.0,0.0,1.0,13.0,2.0,5.0,0.0,0.0,0.0,7.0,8.0,12.0,0.0,0.0,1.0,20.0,2.0,0.0
"Kansas, The University of",2025,,,,,,,,,,,,,,,,,,,4,15.0,16.0,0.0,0.0,5.0,31.0,30.0,17.0,0.0,0.0,10.0,47.0,45.0,33.0,0.0,0.0,15.0,78.0,4.0,0.0
"Kentucky, University of",2025,,,,,,,,,,,,,,,,,,,5,20.0,11.0,0.0,0.0,5.0,31.0,24.0,21.0,1.0,0.0,6.0,46.0,44.0,32.0,1.0,0.0,11.0,77.0,5.0,0.0
Lewis & Clark Law School,2025,,,,,,,,,,,,,,,,,,,6,22.0,21.0,0.0,0.0,8.0,43.0,51.0,32.0,1.0,16.0,13.0,100.0,73.0,53.0,1.0,16.0,21.0,143.0,6.0,0.0
Liberty University,2025,,,,,,,,,,,,,,,,,,,4,18.0,5.0,0.0,0.0,3.0,23.0,14.0,9.0,0.0,0.0,2.0,23.0,32.0,14.0,0.0,0.0,5.0,46.0,4.0,0.0
Lincoln Memorial University,2025,,,,,,,,,,,,,,,,,,,4,10.0,15.0,0.0,0.0,4.0,25.0,24.0,21.0,0.0,0.0,9.0,45.0,34.0,36.0,0.0,0.0,13.0,70.0,4.0,0.0
Louisiana State University,2025,,,,,,,,,,,,,,,,,,,7,24.0,19.0,0.0,0.0,7.0,43.0,48.0,29.0,0.0,0.0,11.0,77.0,72.0,48.0,0.0,0.0,18.0,120.0,7.0,0.0
"Louisville, University of",2025,,,,,,,,,,,,,,,,,,,5,16.0,14.0,0.0,0.0,9.0,30.0,15.0,13.0,0.0,0.0,7.0,28.0,31.0,27.0,0.0,0.0,16.0,58.0,4.0,1.0
Loyola Marymount University-Los Angeles,2025,,,,,,,,,,,,,,,,,,,10,35.0,43.0,0.0,0.0,28.0,78.0,58.0,61.0,1.0,0.0,30.0,120.0,93.0,104.0,1.0,0.0,58.0,198.0,10.0,0.0
Loyola University-Chicago,2025,,,,,,,,,,,,,,,,,,,7,27.0,44.0,1.0,0.0,22.0,72.0,80.0,85.0,0.0,0.0,45.0,165.0,107.0,129.0,1.0,0.0,67.0,237.0,6.0,1.0
Loyola University-New Orleans,2025,,,,,,,,,,,,,,,,,,,4,23.0,24.0,0.0,0.0,15.0,47.0,28.0,15.0,0.0,0.0,6.0,43.0,51.0,39.0,0.0,0.0,21.0,90.0,4.0,0.0
"Maine, University of",2025,,,,,,,,,,,,,,,,,,,3,10.0,15.0,0.0,0.0,2.0,25.0,31.0,24.0,0.0,3.0,9.0,58.0,41.0,39.0,0.0,3.0,11.0,83.0,3.0,0.0
Marquette University,2025,,,,,,,,,,,,,,,,,,,9,18.0,18.0,1.0,0.0,2.0,37.0,41.0,35.0,0.0,0.0,4.0,76.0,59.0,53.0,1.0,0.0,6.0,113.0,6.0,3.0
"Maryland, University of",2025,,,,,,,,,,,,,,,,,,,8,33.0,36.0,0.0,0.0,23.0,69.0,73.0,50.0,0.0,0.0,27.0,123.0,106.0,86.0,0.0,0.0,50.0,192.0,8.0,0.0
"Massachusetts/Dartmouth, University of",2025,,,,,,,,,,,,,,,,,,,5,13.0,14.0,0.0,0.0,4.0,27.0,22.0,10.0,0.0,0.0,5.0,32.0,35.0,24.0,0.0,0.0,9.0,59.0,5.0,0.0
"Memphis, The University of",2025,,,,,,,,,,,,,,,,,,,4,6.0,17.0,0.0,0.0,4.0,23.0,25.0,19.0,0.0,0.0,7.0,44.0,31.0,36.0,0.0,0.0,11.0,67.0,4.0,0.0
Mercer University,2025,,,,,,,,,,,,,,,,,,,4,12.0,11.0,0.0,0.0,2.0,23.0,22.0,22.0,0.0,0.0,9.0,44.0,34.0,33.0,0.0,0.0,11.0,67.0,4.0,0.0
"Miami, University of",2025,,,,,,,,,,,,,,,,,,,14,43.0,56.0,0.0,0.0,33.0,99.0,167.0,94.0,0.0,0.0,86.0,261.0,210.0,150.0,0.0,0.0,119.0,360.0,10.0,4.0
Michigan State University,2025,,,,,,,,,,,,,,,,,,,4,27.0,26.0,0.0,0.0,9.0,53.0,43.0,28.0,0.0,0.0,10.0,71.0,70.0,54.0,0.0,0.0,19.0,124.0,4.0,0.0
"Michigan, University of",2025,,,,,,,,,,,,,,,,,,,11,66.0,46.0,0.0,0.0,26.0,112.0,48.0,23.0,0.0,0.0,15.0,71.0,114.0,69.0,0.0,0.0,41.0,183.0,11.0,0.0
"Minnesota, University of",2025,,,,,,,,,,,,,,,,,,,18,41.0,32.0,0.0,1.0,13.0,74.0,135.0,115.0,0.0,1.0,35.0,251.0,176.0,147.0,0.0,2.0,48.0,325.0,16.0,2.0
Mississippi College,2025,,,,,,,,,,,,,,,,,,,4,11.0,11.0,0.0,0.0,2.0,22.0,21.0,13.0,0.0,0.0,6.0,34.0,32.0,24.0,0.0,0.0,8.0,56.0,4.0,0.0
"Mississippi, The University of",2025,,,,,,,,,,,,,,,,,,,8,21.0,13.0,0.0,1.0,5.0,35.0,27.0,18.0,0.0,0.0,7.0,45.0,48.0,31.0,0.0,1.0,12.0,80.0,8.0,0.0
"Missouri, University of",2025,,,,,,,,,,,,,,,,,,,2,21.0,15.0,0.0,0.0,6.0,36.0,27.0,10.0,0.0,0.0,4.0,37.0,48.0,25.0,0.0,0.0,10.0,73.0,2.0,0.0
"Missouri-Kansas City, University of",2025,,,,,,,,,,,,,,,,,,,4,19.0,17.0,0.0,0.0,6.0,36.0,35.0,22.0,0.0,0.0,3.0,57.0,54.0,39.0,0.0,0.0,9.0,93.0,4.0,0.0
Mitchell/Hamline School of Law,2025,,,,,,,,,,,,,,,,,,,4,23.0,30.0,0.0,0.0,16.0,53.0,50.0,60.0,0.0,0.0,19.0,110.0,73.0,90.0,0.0,0.0,35.0,163.0,4.0,0.0
"Montana, University of",2025,,,,,,,,,,,,,,,,,,,2,7.0,11.0,0.0,0.0,1.0,18.0,15.0,13.0,0.0,0.0,4.0,28.0,22.0,24.0,0.0,0.0,5.0,46.0,2.0,0.0
"Nebraska, University of",2025,,,,,,,,,,,,,,,,,,,5,21.0,17.0,0.0,0.0,4.0,38.0,26.0,21.0,0.0,0.0,5.0,47.0,47.0,38.0,0.0,0.0,9.0,85.0,5.0,0.0
"Nevada-Las Vegas, University of",2025,,,,,,,,,,,,,,,,,,,5,20.0,23.0,0.0,0.0,12.0,43.0,37.0,27.0,0.0,0.0,18.0,64.0,57.0,50.0,0.0,0.0,30.0,107.0,5.0,0.0
New England Law/Boston,2025,,,,,,,,,,,,,,,,,,,5,19.0,14.0,0.0,0.0,4.0,33.0,75.0,64.0,0.0,0.0,16.0,139.0,94.0,78.0,0.0,0.0,20.0,172.0,5.0,0.0
"New Hampshire, University of",2025,,,,,,,,,,,,,,,,,,,4,16.0,14.0,0.0,0.0,2.0,30.0,50.0,37.0,0.0,0.0,5.0,87.0,66.0,51.0,0.0,0.0,7.0,117.0,4.0,0.0
"New Mexico, The University of",2025,,,,,,,,,,,,,,,,,,,8,19.0,22.0,0.0,0.0,22.0,41.0,23.0,38.0,0.0,0.0,24.0,61.0,42.0,60.0,0.0,0.0,46.0,102.0,8.0,0.0
New York Law School,2025,,,,,,,,,,,,,,,,,,,10,24.0,29.0,0.0,0.0,11.0,53.0,93.0,92.0,0.0,9.0,39.0,194.0,117.0,121.0,0.0,9.0,50.0,247.0,8.0,2.0
New York University,2025,,,,,,,,,,,,,,,,,,,16,111.0,70.0,0.0,0.0,40.0,181.0,149.0,104.0,0.0,0.0,47.0,253.0,260.0,174.0,0.0,0.0,87.0,434.0,16.0,0.0
North Carolina Central University,2025,,,,,,,,,,,,,,,,,,,4,11.0,22.0,0.0,1.0,24.0,34.0,14.0,20.0,0.0,1.0,20.0,35.0,25.0,42.0,0.0,2.0,44.0,69.0,4.0,0.0
"North Carolina, University of",2025,,,,,,,,,,,,,,,,,,,14,30.0,37.0,0.0,0.0,10.0,67.0,44.0,36.0,0.0,0.0,10.0,80.0,74.0,73.0,0.0,0.0,20.0,147.0,14.0,0.0
"North Dakota, University of",2025,,,,,,,,,,,,,,,,,,,2,9.0,9.0,0.0,0.0,2.0,18.0,11.0,4.0,0.0,1.0,2.0,16.0,20.0,13.0,0.0,1.0,4.0,34.0,2.0,0.0
"North Texas at Dallas, University of",2025,,,,,,,,,,,,,,,,,,,4,13.0,19.0,0.0,0.0,8.0,32.0,11.0,11.0,0.0,0.0,3.0,22.0,24.0,30.0,0.0,0.0,11.0,54.0,4.0,0.0
Northeastern University,2025,,,,,,,,,,,,,,,,,,,4,18.0,38.0,2.0,0.0,17.0,58.0,41.0,32.0,1.0,0.0,20.0,74.0,59.0,70.0,3.0,0.0,37.0,132.0,4.0,0.0
Northern Illinois University,2025,,,,,,,,,,,,,,,,,,,3,14.0,12.0,0.0,0.0,5.0,26.0,14.0,8.0,0.0,0.0,6.0,22.0,28.0,20.0,0.0,0.0,11.0,48.0,3.0,0.0
Northern Kentucky University,2025,,,,,,,,,,,,,,,,,,,2,14.0,10.0,0.0,0.0,5.0,24.0,24.0,16.0,0.0,0.0,4.0,40.0,38.0,26.0,0.0,0.0,9.0,64.0,2.0,0.0
Northwestern University,2025,,,,,,,,,,,,,,,,,,,12,58.0,62.0,0.0,1.0,28.0,121.0,97.0,50.0,0.0,0.0,31.0,147.0,155.0,112.0,0.0,1.0,59.0,268.0,12.0,0.0
"Notre Dame, University of",2025,,,,,,,,,,,,,,,,,,,6,40.0,15.0,0.0,1.0,11.0,56.0,77.0,27.0,0.0,0.0,13.0,104.0,117.0,42.0,0.0,1.0,24.0,160.0,6.0,0.0
Nova Southeastern University,2025,,,,,,,,,,,,,,,,,,,7,20.0,21.0,0.0,0.0,17.0,41.0,23.0,21.0,0.0,0.0,14.0,44.0,43.0,42.0,0.0,0.0,31.0,85.0,7.0,0.0
Ohio Northern University,2025,,,,,,,,,,,,,,,,,,,3,14.0,7.0,0.0,0.0,3.0,21.0,1.0,4.0,0.0,0.0,0.0,5.0,15.0,11.0,0.0,0.0,3.0,26.0,1.0,2.0
Oklahoma City University,2025,,,,,,,,,,,,,,,,,,,6,16.0,8.0,0.0,1.0,7.0,25.0,20.0,28.0,0.0,0.0,13.0,48.0,36.0,36.0,0.0,1.0,20.0,73.0,6.0,0.0
"Oklahoma, University of",2025,,,,,,,,,,,,,,,,,,,6,18.0,19.0,0.0,0.0,7.0,37.0,34.0,14.0,0.0,0.0,9.0,48.0,52.0,33.0,0.0,0.0,16.0,85.0,6.0,0.0
"Oregon, University of",2025,,,,,,,,,,,,,,,,,,,5,14.0,22.0,0.0,0.0,9.0,36.0,35.0,33.0,0.0,0.0,12.0,68.0,49.0,55.0,0.0,0.0,21.0,105.0,5.0,0.0
