SchoolName,SchoolYear,school list,Full Time Resident Semester,FTRS Annual Fees,Full Time Non resident Semester,FTNRS Annual Fees,Part Time Resident Semester,PTRS Annual Fees,Part Time Non resident Semester,PTNRS Annual Fees,Full Time Resident Credit,FTRSPerCredit Annual Fees,Full Time Non resident Credit,FTNRSPerCredit Annual Fees,Part Time Resident Credit,PTRSPerCredit Annual Fees,Part Time Non resident Credit,PTNRSPerCredit Annual Fees,Other Semester,Other Semester Annual Fees,Other Credit,Other Per Credit Annual Fees,Tuition Guarantee Program,Living On Campus,Living Off Campus,Living At Home,19-20 Entering scholarships,19-20 Reduced/Eliminated Scholarships,18-19 Entering scholarships,18-19 Reduced/Eliminated Scholarships,17-18 Entering scholarships,17-18 Reduced/Eliminated Scholarships,FT_Resident_Semester,FTRS_AnnualFees,FT_NonResident_Semester,FTNRS_AnnualFees,PT_Resident_Semester,PTRS_AnnualFees,PT_NonResident_Semester,PTNRS_AnnualFees,FT_Resident_Credit,FTRS_PerCredit_AnnualFees,FT_NonResident_Credit,FTRS_PerCredit_AnnualFees1,PT_Resident_Credit,PTRS_PerCredit_AnnualFees,PT_NonResident_Credit,PTNRS_PerCredit_AnnualFees,Others_Semesters,Others_Semesters_AnnualFees,Others_Credit,Others_PerCredit_AnnualFees,Tuition_Guarantee_Program,Living_On_Campus,Living_Off_Campus,Living_At_Home,OfferScholorships,EnteringScholarships_22_23,ReducedScholarships_22_23,EnteringScholarships_21_22,ReducedScholarships_21_22,EnteringScholarships_20_21,ReducedScholarships_20_21,EnteringScholarships_23_24,ReducedScholarships_23_24,FT_Resident_Annual,FT_NonResident_Annual,PT_Resident_Annual,PT_NonResident_Annual,Others_Annual,Others_Annual_AnnualFees,Living_At_Military,EnteringScholarships_24_25,ReducedScholarships_24_25
"Pennsylvania, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$74,688","$5,904","$74,688","$5,904",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$30,260","$30,260",$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Pepperdine University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$69,950",$606,"$69,950",$606,$0,$0,$0,$0,$0,$0,$0,$0,"$2,570",$303,"$2,570",$303,$0,$0,$0,$0,N,"$31,880","$31,880","$31,880",Y,127.0,28.0,134.0,31.0,,,120.0,24.0,,,,,,,,,
"Pittsburgh, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$39,154","$1,297","$51,380","$1,297",$0,$0,$0,$0,$0,$0,$0,$0,"$1,473",$837,"$2,249",$837,$0,$0,$0,$0,N,"$18,766","$18,766","$18,766",N,88.0,2.0,88.0,6.0,,,0.0,0.0,,,,,,,,,
Pontifical Catholic University of Puerto Rico,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$530,"$1,090",$530,"$1,090",$530,"$1,090",$530,"$1,090",$0,$0,$0,$0,N,"$20,244","$25,817","$16,653",Y,81.0,30.0,100.0,35.0,,,81.0,27.0,,,,,,,,,
"Puerto Rico, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$305,$600,$305,$600,$305,$600,$305,$600,$0,$0,$0,$0,N,$0,$0,$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Quinnipiac University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,960","$1,120","$54,960","$1,120",$0,$0,$0,$0,$0,$0,$0,$0,"$1,920","$1,090","$1,920","$1,090",$0,$0,$0,$0,N,"$28,724","$28,724","$19,840",Y,77.0,4.0,65.0,25.0,,,61.0,5.0,,,,,,,,,
Regent University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,360","$2,754","$1,360","$2,754","$1,360","$2,754","$1,360","$2,754",$0,$0,$0,$0,N,"$26,950","$32,268","$32,268",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Richmond, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,550",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$25,930","$25,830","$15,030",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Roger Williams University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$46,404","$1,660","$46,404","$1,660",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$25,216","$22,616","$22,616",Y,134.0,17.0,156.0,41.0,,,94.0,13.0,,,,,,,,,
Rutgers University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,790","$3,839","$45,154","$3,839",$0,$0,$0,$0,$0,$0,$0,$0,"$1,845","$2,187","$1,845","$2,187",$0,$0,$0,$0,N,"$21,258","$32,546","$14,482",Y,313.0,0.0,432.0,64.0,,,1.0,0.0,,,,,,,,,
Saint Louis University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,640",$930,"$51,640",$930,"$37,680",$470,"$37,680",$470,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,450",$0,N,"$24,620","$24,620","$20,460",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Samford University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,426",$900,"$45,426",$900,$0,$0,$0,$0,"$1,507",$900,"$1,507",$900,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$30,282","$9,176",Y,144.0,17.0,157.0,33.0,,,149.0,20.0,,,,,,,,,
"San Diego, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,690",$501,"$64,690",$501,"$47,800",$481,"$47,800",$481,"$2,225",$501,"$2,225",$501,"$2,225",$481,"$2,225",$481,$0,$0,$0,$0,N,"$38,770","$38,770","$20,823",Y,256.0,50.0,239.0,50.0,,,230.0,30.0,,,,,,,,,
"San Francisco, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,130",$160,"$55,130",$160,$0,$0,$0,$0,$0,$0,$0,$0,"$1,950",$136,"$1,950",$136,$0,$0,$0,$0,N,"$30,004","$31,314",$0,Y,69.0,28.0,85.0,34.0,,,73.0,28.0,,,,,,,,,
Santa Clara University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$2,172",$790,"$2,172",$790,"$2,172",$790,"$2,172",$790,$0,$0,"$2,432",$0,N,"$37,506","$37,506","$37,506",Y,71.0,24.0,100.0,28.0,,,37.0,16.0,,,,,,,,,
Seattle University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,963",$710,"$1,963",$710,"$1,963",$654,"$1,963",$654,$0,$0,$0,$0,N,"$32,950","$32,950","$32,950",Y,140.0,30.0,183.0,33.0,,,126.0,21.0,,,,,,,,,
Seton Hall University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,300","$1,820","$67,300","$1,820","$50,500","$1,820","$50,500","$1,820",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$28,404","$9,846",Y,107.0,32.0,145.0,34.0,,,125.0,30.0,,,,,,,,,
"South Carolina, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$20,322","$3,400","$38,100","$3,400",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$29,538","$3,400",$0,$0,N,"$24,596","$24,596","$16,290",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"South Dakota, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,736","$5,057","$31,276","$5,057",$0,$0,$0,$0,$0,$0,$0,$0,$391,"$4,117","$1,042","$4,117",$0,$0,$0,$0,N,"$16,804","$18,650","$11,258",Y,1.0,0.0,1.0,0.0,,,1.0,0.0,,,,,,,,,
South Texas College of Law Houston,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$41,520","$1,000","$41,520","$1,000","$27,680","$1,000","$27,680","$1,000","$1,384","$1,000","$1,384","$1,000","$1,384","$1,000","$1,384","$1,000",$0,$0,$0,$0,N,$0,"$31,654","$23,654",Y,252.0,129.0,204.0,82.0,,,247.0,96.0,,,,,,,,,
"Southern California, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$80,184","$1,756","$80,184","$1,756",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,618","$28,428","$18,052",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Southern Illinois University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,957","$4,811","$16,957","$4,811",$0,$0,$0,$0,$547,"$4,811",$547,"$4,811",$0,$0,$0,$0,$0,$0,$0,$0,N,"$16,074","$18,561","$6,773",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Southern Methodist University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,504","$7,540","$58,504","$7,540",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$22,638","$14,888","$7,478",Y,6.0,0.0,5.0,0.0,,,6.0,1.0,,,,,,,,,
Southern University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,338","$9,344","$11,338","$22,944","$10,484","$8,030","$10,484","$21,630",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$29,592","$29,592","$29,592",Y,132.0,77.0,113.0,54.0,,,126.0,68.0,,,,,,,,,
Southwestern Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$60,728",$0,"$60,728",$0,"$40,502",$0,"$40,502",$0,$0,$0,$0,$0,$0,$0,$0,$0,"$85,312",$0,$0,$0,N,"$34,615","$36,560","$21,305",Y,194.0,100.0,222.0,103.0,,,222.0,114.0,,,,,,,,,
St. John's University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$72,630","$1,506","$72,630","$1,506","$54,470","$1,506","$54,470","$1,506",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$30,649","$32,053","$12,258",N,197.0,15.0,212.0,20.0,,,0.0,0.0,,,,,,,,,
St. Mary's University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,602","$1,116","$43,602","$1,116","$28,992",$570,"$28,992",$570,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$22,038","$22,038","$22,038",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
St. Thomas University (Miami),2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,470","$2,370","$43,470","$2,370",$0,$0,$0,$0,"$1,812","$2,370","$1,812","$2,370",$0,$0,$0,$0,$0,$0,$0,$0,Y,"$31,424","$38,150","$18,150",Y,104.0,52.0,150.0,78.0,,,99.0,56.0,,,,,,,,,
"St. Thomas, (Minneapolis) University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$49,272",$567,"$49,272",$567,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$26,900","$26,900","$26,900",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Stanford University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$74,475","$2,133",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$47,826","$49,410",$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Stetson University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,346",$546,"$54,346",$546,"$36,232",$472,"$36,232",$472,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,Y,"$21,678","$21,678","$11,620",N,12.0,1.0,16.0,0.0,,,0.0,0.0,,,,,,,,,
Suffolk University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,730","$1,314","$59,730","$1,314","$44,798",$980,"$44,798",$980,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$34,644","$11,394",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Syracuse University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,220","$2,197","$62,220","$2,197",$0,$0,$0,$0,$0,$0,$0,$0,"$2,234","$1,059","$2,234","$1,059",$0,$0,$0,$0,N,"$23,673","$23,673","$7,749",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Temple University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,334","$1,509","$47,568","$1,509","$25,072","$1,509","$38,068","$1,509",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,062","$27,062","$15,992",N,162.0,0.0,186.0,10.0,,,0.0,0.0,,,,,,,,,
"Tennessee, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,696","$3,812","$35,140","$4,112",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$25,016","$25,016","$19,166",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Texas A&M University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,634",$0,"$48,682",$0,"$25,361",$0,"$37,398",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$28,890","$28,890",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Texas Southern University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,582","$1,836","$25,632","$1,836",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$27,784",$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Texas Tech University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,590","$4,942","$33,990","$4,942",$0,$0,$0,$0,$753,"$4,942","$1,133","$4,942",$0,$0,$0,$0,$0,$0,$0,$0,N,"$17,234","$17,234","$17,234",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Texas, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,236",$0,"$56,822",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$24,270","$25,174","$14,966",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
The Ohio State University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,777",$502,"$50,029",$502,$0,$0,$0,$0,"$2,174",$502,"$3,127",$502,$0,$0,$0,$0,$0,$0,$0,$0,N,"$19,986","$19,986","$19,986",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Toledo, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,676","$3,095","$25,676","$4,095",$0,$0,$0,$0,$0,$0,$0,$0,"$1,070","$2,917","$1,070","$3,917",$0,$0,$0,$0,N,"$23,418","$23,418","$10,596",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Touro University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,650","$1,150","$58,650","$1,150",$0,$0,$0,$0,$0,$0,$0,$0,"$2,005","$1,150","$2,005","$1,150",$0,$0,"$2,005","$1,150",N,$0,"$35,282","$35,282",Y,184.0,98.0,196.0,96.0,,,168.0,100.0,,,,,,,,,
Tulane University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$66,264","$4,908",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$28,842","$28,842","$10,532",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Tulsa, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,370","$1,391","$29,370","$1,391","$20,560",$519,"$20,560",$519,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$30,730","$29,033","$24,551",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Utah, The University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,587","$1,202","$43,900","$1,202",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,805","$34,305","$23,905",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Vanderbilt University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,148","$2,292","$73,148","$2,292",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$34,369","$34,369","$34,369",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Vermont Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,768","$1,075","$53,768","$1,075",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$32,260",$450,$0,$0,N,"$22,485","$22,485","$22,485",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Villanova University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$58,000",$815,"$58,000",$815,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,Y,$0,"$24,915","$12,180",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Virginia, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,010","$3,690","$73,328","$4,372",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$30,648","$30,648","$30,648",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Wake Forest University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,162","$1,112","$55,162","$1,112",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$29,699","$29,699","$29,699",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Washburn University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$878,$997,"$1,330",$997,$0,$0,$0,$0,$0,$0,$0,$0,N,"$16,125","$16,125","$5,194",Y,39.0,13.0,23.0,11.0,,,46.0,10.0,,,,,,,,,
Washington and Lee University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$54,715","$2,465","$54,715","$2,465",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$20,650","$9,007",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Washington University (St. Louis),2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$70,008",$836,"$70,008",$836,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$26,757",$0,N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Washington, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,740","$1,104","$55,587","$1,104",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$29,082","$29,082","$12,369",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Wayne State University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$37,187","$2,664","$40,796","$2,664","$19,833","$1,767","$21,758","$1,767","$1,240","$2,664","$1,360","$2,664","$1,240","$1,767","$1,360","$1,767",$0,$0,$0,$0,N,"$25,398","$25,398","$14,576",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
West Virginia University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,218","$1,386","$43,344","$1,386",$0,$0,$0,$0,$0,$0,$0,$0,"$1,478",$0,"$2,485",$0,$0,$0,$0,$0,N,"$21,622","$21,622","$21,622",Y,12.0,1.0,86.0,6.0,,,6.0,0.0,,,,,,,,,
Western New England University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,870","$2,640","$48,870","$2,640","$36,660","$1,370","$36,660","$1,370",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$18,330","$18,330","$18,330",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Western State, Westcliff University",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,480",$808,"$52,480",$808,"$35,060",$671,"$35,060",$671,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,$0,"$31,346","$19,674",Y,135.0,97.0,106.0,74.0,,,110.0,85.0,,,,,,,,,
Widener University Commonwealth Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,820",$120,"$1,820",$120,"$1,820",$120,"$1,820",$120,$0,$0,$0,$0,N,$0,"$31,199","$19,553",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Widener University Delaware Law School,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,"$1,898",$120,"$1,898",$120,"$1,898",$120,"$1,898",$120,$0,$0,$0,$0,N,"$24,869","$24,869","$15,851",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
Willamette University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$53,900",$80,"$53,900",$80,$0,$0,$0,$0,$0,$0,$0,$0,"$2,150",$80,"$2,150",$80,$0,$0,$0,$0,N,$0,"$25,196","$25,196",N,0.0,0.0,134.0,52.0,,,0.0,0.0,,,,,,,,,
William & Mary,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$37,838","$7,115","$60,890","$7,686",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$18,270","$18,270","$18,270",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Wisconsin, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,635","$1,597","$52,332","$1,597",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$24,508","$24,508","$13,830",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Wyoming, University of",2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$554,"$1,702","$1,182","$1,702",$554,$0,"$1,182",$0,$0,$0,$831,$0,N,"$20,010","$16,600","$11,400",Y,74.0,9.0,58.0,0.0,,,66.0,15.0,,,,,,,,,
Yale University,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$74,044","$2,325","$74,044","$2,325",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,N,"$27,210","$27,210","$27,210",N,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
"Akron, The University of",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,290",,"$4,390",,"$3,370",,"$3,470",$745,"$4,290",$745,"$4,290",$745,"$3,370",$745,"$3,470",,,$0,$0,N,"$11,550","$5,500","$5,500",N,0.0,0.0,,,,,0.0,0.0,"$22,359","$22,359","$14,906","$14,906",$0,$0,"$11,550",0.0,0.0
"Alabama, The University of",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$899,,$899,,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,$0,$0,N,"$22,620","$22,620","$12,508",N,0.0,0.0,,,,,0.0,0.0,"$24,980","$48,100",$0,$0,$0,$0,"$12,508",0.0,0.0
Albany Law School,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$240,,$240,,$240,,$240,$0,$0,$0,$0,$0,$0,$0,$0,,,"$1,671",$240,N,,"$21,844",,N,0.0,0.0,,,,,0.0,0.0,"$63,994","$63,994","$57,594","$57,594",$0,$0,"$9,664",0.0,0.0
American University,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,182",,"$2,182",,$0,,$0,$0,$0,$0,$0,"$2,481",$702,"$2,481",$702,,,$0,$0,N,"$29,094","$33,832","$33,832",N,0.0,0.0,,,,,0.0,0.0,"$66,990","$66,990",$0,$0,$0,$0,"$15,256",0.0,0.0
Appalachian School of Law,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,,$0,,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,$0,$0,N,,"$41,800","$41,800",N,0.0,0.0,,,,,0.0,0.0,"$41,000","$41,000",$0,$0,$0,$0,"$41,800",0.0,0.0
Arizona State University,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,443",,"$1,443",,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,$0,$0,N,"$33,090","$33,090","$33,090",N,0.0,0.0,,,,,0.0,0.0,"$28,390","$52,099",$0,$0,$0,$0,"$33,090",0.0,0.0
"Arizona, The University of",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$122,,$122,,$0,,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,$0,$0,N,"$25,600","$25,600","$25,600",N,0.0,0.0,,,,,0.0,0.0,"$26,490","$31,360",$0,$0,$0,$0,"$13,168",0.0,0.0
"Arkansas at Little Rock, University of",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,704",,$0,,"$3,324",,$0,$459,"$3,704","$1,006","$3,704",$459,"$3,324","$1,006","$3,080",,,$0,$0,N,"$21,303","$25,459","$12,969",Y,74.0,34.0,,,,,87.0,50.0,"$13,770",$0,"$11,016",$0,$0,$0,"$15,082",86.0,30.0
"Arkansas, University of",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0,,$0,,$0,,$0,$541,"$2,543","$1,304","$2,543",$0,$0,$0,$0,,,$0,$0,N,"$22,194","$22,194","$22,194",N,0.0,0.0,,,,,0.0,0.0,$0,$0,$0,$0,$0,$0,"$12,594",0.0,0.0
Atlanta's John Marshall Law School,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,050",,"$1,050",,"$1,050",,"$1,050",$0,$0,$0,$0,$0,$0,$0,$0,,,$0,$0,N,,"$35,426",,Y,131.0,51.0,,,,,124.0,47.0,"$52,536","$52,536","$31,794","$31,794",$0,$0,,125.0,42.0
Ave Maria School of Law,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,850",,"$2,850",,$0,,$0,$0,$0,$0,$0,"$2,475","$2,850","$2,475","$2,850",,,$0,$0,N,"$32,765","$32,765","$32,765",Y,85.0,24.0,,,,,92.0,25.0,"$49,500","$49,500",$0,$0,$0,$0,"$32,765",116.0,27.0
